track_key,difference_energy,difference_tempo,difference_speechiness,difference_dance,difference_instrumentalness,difference_valence,difference_acousticness
5EPfDGkdwRx801NTxrnpia2w8gYoxJeWUax1PT67z159,-0.039,-84.96,-0.0057,0.053,0.075,0.045,-0.3123
5EPfDGkdwRx801NTxrnpia4gN0sI7YsU4A1dpob6udcY,-0.137,-101.317,-0.0112,0.133,-0.015,0.009,0.127
5EPfDGkdwRx801NTxrnpia1exn39kJrVSAK2qoze7Bsu,-0.15,-15.293,-0.0107,0.214,-0.367,0.2,0.246
5EPfDGkdwRx801NTxrnpia3rXlhcl6xzUXWBftCLCFjq,-0.05,-98.725,-0.0022,0.121,-0.167,0.098,0.379
5EPfDGkdwRx801NTxrnpia5ODn8z5Dh2Jk9iGWM270VP,0.025,-94.986,-0.0111,0.108,0.159,0.01,0.088
5EPfDGkdwRx801NTxrnpia3vGZ0ypxjYUVHEWbF7n1Yg,-0.134,-93.674,-0.0011,0.06,0.191,-0.042,0.35
5EPfDGkdwRx801NTxrnpia7ESxHPYWjw9aKdGXv6t0t8,-0.005,-100.591,0.006,0.202,-0.564,-0.2,-0.3177
5EPfDGkdwRx801NTxrnpia2x5HeTtL4iXK5i1GN6Ss2W,-0.146,-99.781,-0.018,0.176,0.144,0.211,0.441
5EPfDGkdwRx801NTxrnpia6NVB77rRsbB4WJrQtnmO7h,-0.437,-77.564,-0.0042,0.131,0.134,-0.186,0.387
5EPfDGkdwRx801NTxrnpia3sVO0qPbzFpR7IXNIYdiEm,-0.044,-84.961,-0.0114,0.094,0.256,0.005,0.139
5EPfDGkdwRx801NTxrnpia0jxjc3I7KIUsJif4IderlD,-0.213,-79.251,-0.0084,0.309,0.235,-0.22,0.562
5EPfDGkdwRx801NTxrnpia0fS8aKXnpczhGg6eK3lnXv,-0.177,-95.515,-0.0092,0.107,0.059,0.095,0.273
5EPfDGkdwRx801NTxrnpia7gySEDGuFWXhxnJI4bWM3g,-0.048,-21.087,-0.0129,0.156,-0.019,0.251,0.188
5EPfDGkdwRx801NTxrnpia55aOxhRCdIsvD4nRgANLcf,-0.272,-100.671,-0.0154,0.201,-0.33,-0.02,0.334
5EPfDGkdwRx801NTxrnpia64zqQ6v2d3wJVVk5cfnV8z,-0.132,-96.515,-0.0097,0.053,-0.056,-0.164,0.098
1Cc6rFGKZnUR6FFePuuXqB40ixw1Ngq35CtsXIVLoFXY,-0.223,0.656,-0.0211,0.122,0.482,-0.392,0.615
1Cc6rFGKZnUR6FFePuuXqB4GWwzrkwPSGIlERDeqtdn8,0.022,10.635,-0.0156,0.068,0.778,-0.171,0.291
1Cc6rFGKZnUR6FFePuuXqB1anPKD73En2cPQRvPSrZP0,0.086,11.334,0.0094,0.171,0.377,-0.093,0.271
1Cc6rFGKZnUR6FFePuuXqB01C99WmRj8HKFvCwJlaGyD,0.143,8.19,0.0021,0.149,-0.0511,-0.275,-0.0214
1Cc6rFGKZnUR6FFePuuXqB4pGtPuX8S6XuD4VMb6HTDl,0.027,9.736,-0.0177,0.018,0.499,0.05,0.689
1Cc6rFGKZnUR6FFePuuXqB7aAJaxHhutEadaOZYt3HXS,0.111,11.111,-0.0182,0.084,0.112,-0.146,-0.0383
1Cc6rFGKZnUR6FFePuuXqB2w8gYoxJeWUax1PT67z159,0.089,22.288,-0.012,-0.025,0.676,-0.067,-0.0303
1Cc6rFGKZnUR6FFePuuXqB4gN0sI7YsU4A1dpob6udcY,-0.009,5.931,-0.0175,0.055,0.586,-0.103,0.409
1Cc6rFGKZnUR6FFePuuXqB1exn39kJrVSAK2qoze7Bsu,-0.022,91.955,-0.017,0.136,0.234,0.088,0.528
1Cc6rFGKZnUR6FFePuuXqB3rXlhcl6xzUXWBftCLCFjq,0.078,8.523,-0.0085,0.043,0.434,-0.014,0.661
1Cc6rFGKZnUR6FFePuuXqB5ODn8z5Dh2Jk9iGWM270VP,0.153,12.262,-0.0174,0.03,0.76,-0.102,0.37
1Cc6rFGKZnUR6FFePuuXqB3vGZ0ypxjYUVHEWbF7n1Yg,-0.006,13.574,-0.0074,-0.018,0.792,-0.154,0.632
1Cc6rFGKZnUR6FFePuuXqB7ESxHPYWjw9aKdGXv6t0t8,0.123,6.657,-0.0003,0.124,0.037,-0.312,-0.0357
1Cc6rFGKZnUR6FFePuuXqB2x5HeTtL4iXK5i1GN6Ss2W,-0.018,7.467,-0.0243,0.098,0.745,0.099,0.723
1Cc6rFGKZnUR6FFePuuXqB6NVB77rRsbB4WJrQtnmO7h,-0.309,29.684,-0.0105,0.053,0.735,-0.298,0.669
1Cc6rFGKZnUR6FFePuuXqB3sVO0qPbzFpR7IXNIYdiEm,0.084,22.287,-0.0177,0.016,0.857,-0.107,0.421
1Cc6rFGKZnUR6FFePuuXqB0jxjc3I7KIUsJif4IderlD,-0.085,27.997,-0.0147,0.231,0.836,-0.332,0.844
1Cc6rFGKZnUR6FFePuuXqB0fS8aKXnpczhGg6eK3lnXv,-0.049,11.733,-0.0155,0.029,0.66,-0.017,0.555
1Cc6rFGKZnUR6FFePuuXqB7gySEDGuFWXhxnJI4bWM3g,0.08,86.161,-0.0192,0.078,0.582,0.139,0.47
1Cc6rFGKZnUR6FFePuuXqB55aOxhRCdIsvD4nRgANLcf,-0.144,6.577,-0.0217,0.123,0.271,-0.132,0.616
1Cc6rFGKZnUR6FFePuuXqB64zqQ6v2d3wJVVk5cfnV8z,-0.004,10.733,-0.016,-0.025,0.545,-0.276,0.38
1ariQh0NXcuRT7aJ8ufJdu2rBSh8Yus4rrYzzu9yl40u,0.037,3.689,0.006,0.041,-0.036,-0.153,-0.118
1ariQh0NXcuRT7aJ8ufJdu02F3FbIPBRlIwK5lgkAbmL,-0.091,1.277,-0.0169,0.009,-0.425,-0.008,-0.413
1ariQh0NXcuRT7aJ8ufJdu1mStkCMWfDjS1rrR8fZSXo,0.073,6.016,0.1119,-0.03,-0.733,-0.249,-0.6492
1ariQh0NXcuRT7aJ8ufJdu1qQyjNCr18mhnwULtt8G1G,-0.01,6.31,-0.012,0.108,-0.249,-0.245,-0.6584
1ariQh0NXcuRT7aJ8ufJdu4hYK4R7LGKOz7TyyR8ryty,0.024,2.124,0.0041,-0.081,-0.02,-0.026,-0.554
1ariQh0NXcuRT7aJ8ufJdu4Wcf2AdAcCLkwVFdiL2Rpd,0.052,6.476,0.0126,0.001,-0.714,-0.14,-0.6678
1ariQh0NXcuRT7aJ8ufJdu782hcMvoonYXeXTJRV6iXA,0.06,1.834,0.0368,0.041,-0.8081,-0.215,-0.6673
1ariQh0NXcuRT7aJ8ufJdu4mnGjHjYGqgrkmEPVaaKRR,0.07,12.737,0.0509,0.166,-0.353,-0.3462,-0.6133
1ariQh0NXcuRT7aJ8ufJdu2JozsL1ayPPjrZsOlQwHuk,0.033,6.422,-0.0009,0.044,-0.712,0.2,-0.074
1ariQh0NXcuRT7aJ8ufJdu2cu24nvVUtzS9yBS4J5STK,-0.051,2.774,-0.0073,0.034,-0.015,0.041,0.053
1ariQh0NXcuRT7aJ8ufJdu2dr35Ocrnflsum09XReWdC,0.016,5.342,0.0003,-0.049,-0.229,0.013,-0.281
1ariQh0NXcuRT7aJ8ufJdu79xTVyTL85zn2xXYXQ961X,0.043,3.723,0.0619,0.14,-0.7893,-0.254,-0.314
1ariQh0NXcuRT7aJ8ufJdu0P7AFAQf8ZOGmnqQ8lWVfR,0.041,6.277,0.0037,0.185,0.025,-0.063,-0.477
1ariQh0NXcuRT7aJ8ufJdu44rqG5q4X5zpKeYE6vWHU1,0.026,3.89,-0.0109,0.084,-0.694,-0.131,-0.357
49Yd7zXFjp10lSRXRZpyo139oUIdjn1MXrI5mXPZn0aw,0.192,6.469,0.005,-0.126,0.0001,-0.082,-0.0816
4PguPuYm2nHbkWFPGCv4Ud2wWTKJMsbdBLnsg2WiyoQu,-0.089,-1.722,-0.0226,-0.033,0.7917,-0.163,0.6178
4PguPuYm2nHbkWFPGCv4Ud6MNOPCffwz0joBKwUyCL8V,-0.326,1.37,-0.0228,-0.095,0.6747,-0.575,0.7938
4PguPuYm2nHbkWFPGCv4Ud47q3S8wB3uE1M12qGQb1Oa,-0.026,-5.191,-0.0198,-0.159,0.8587,-0.502,0.7398
4PguPuYm2nHbkWFPGCv4Ud1yEM6xw6LaBMRLKEqttcSC,-0.144,-11.019,-0.0232,0.076,0.1117,-0.159,0.5658
2Ou1Hyvr08mr0pZauPvv6j3JhipOnlSCkbSb5vBZmMFt,-0.289,-9.141,-0.0157,0.125,-0.0004,0.224,0.4359
2Ou1Hyvr08mr0pZauPvv6j4nF4IfFmuxT2jEWCON8cML,0.026,2.335,0.0214,-0.078,0.1516,-0.004,-0.0073
2Ou1Hyvr08mr0pZauPvv6j5eMwOx4ODB2inVuVViTQas,-0.11,0.052,-0.0016,0.115,-0.0003,0.306,0.0734
2Ou1Hyvr08mr0pZauPvv6j56Kt782h7xUG7szakQZP8b,-0.042,9.925,0.0392,-0.042,0.1076,-0.118,0.0062
2Ou1Hyvr08mr0pZauPvv6j1vsihRF4nUuXFMPmrDXRsP,0.054,3.286,0.0086,-0.009,0.0001,0.204,0.0228
2Ou1Hyvr08mr0pZauPvv6j5JMABxM2PIV8EEuGb9gCrt,0.047,-0.006,0.0048,-0.07,0.0126,-0.03,0.1049
2Ou1Hyvr08mr0pZauPvv6j5DA6lglzZ6XYoEPcj2fHyA,0.07,2.2,0.0166,-0.06,0.01,0.146,0.1019
2Ou1Hyvr08mr0pZauPvv6j6w09cq6McnRPhPVOXorlrz,0.068,11.509,0.0726,-0.087,0.0206,-0.139,-0.0075
2Ou1Hyvr08mr0pZauPvv6j2RsNXbHgCHtZ5MvHy4qu3F,0.064,5.673,0.0399,-0.07,0.017,-0.028,-0.0082
2Ou1Hyvr08mr0pZauPvv6j0f2iSYVr1DRezn80AskTEt,0.064,5.673,0.04,-0.07,0.017,-0.03,-0.0082
2Ou1Hyvr08mr0pZauPvv6j5xqbENV3uc1kt8hJlCu4qs,0.006,3.179,0.0135,-0.041,0.1206,0.01,-0.0087
2Ou1Hyvr08mr0pZauPvv6j6PXEBUb0f1Lj3CrtZeYxvS,-0.079,3.132,0.0094,-0.02,0.0,0.064,0.001
2Ou1Hyvr08mr0pZauPvv6j3wzjSadGnkXRoXVfStZ0x1,0.033,2.253,0.0069,-0.01,0.001,0.269,-0.0079
2Ou1Hyvr08mr0pZauPvv6j6j4MNXfE06IzDruoED6Hus,-0.048,4.941,0.0024,-0.05,0.0582,-0.135,0.0034
2Ou1Hyvr08mr0pZauPvv6j1YHzA597PMlcRDp7e44c5P,0.019,5.777,0.0121,-0.002,0.0043,0.091,0.1649
2Ou1Hyvr08mr0pZauPvv6j7jef5SevykjOkPSYgPC4ch,0.07,3.549,0.0187,-0.042,0.0021,0.114,0.0671
2Ou1Hyvr08mr0pZauPvv6j5LhIJ9zT3DL8bJyBkyixqR,-0.008,0.54,-0.0107,-0.093,0.1627,0.297,0.064
2Ou1Hyvr08mr0pZauPvv6j5K0f5htDKAyv0uHoDxMeQd,0.046,-1.311,0.0089,-0.041,0.08,-0.063,-0.0006
2Ou1Hyvr08mr0pZauPvv6j1bPR7ai6gkdhuP3wLjWaK5,0.047,-0.006,0.0048,-0.07,0.0126,-0.03,0.1049
2Ou1Hyvr08mr0pZauPvv6j5rl7CJqMoFMfgvTcuANfnF,-0.034,4.394,-0.0043,0.009,0.0134,0.352,0.2119
2Ou1Hyvr08mr0pZauPvv6j3k7ji5WECpl6cPNxGjqMDa,0.041,3.442,0.0033,0.01,0.0023,0.087,0.0861
2Ou1Hyvr08mr0pZauPvv6j49iMLVgaIWLsQHnmW6Skqv,0.068,11.509,0.0726,-0.087,0.0206,-0.139,-0.0075
2Ou1Hyvr08mr0pZauPvv6j2xxAudG12yZT8vd7acFOHo,0.032,1.109,-0.0045,-0.016,0.021,0.197,0.0674
2Ou1Hyvr08mr0pZauPvv6j0RnAtgeDmjhBo4pKE7U90W,0.072,-0.904,0.04,0.055,0.0168,0.234,0.034
2Ou1Hyvr08mr0pZauPvv6j1pyS8NCToQ7izZOcGOU747,-0.034,4.394,-0.0043,0.009,0.0134,0.352,0.2119
2Ou1Hyvr08mr0pZauPvv6j6arp2pPsV0gWV0tqx2Hy56,-0.322,-3.305,-0.0035,0.087,-0.0003,0.249,0.5499
2Ou1Hyvr08mr0pZauPvv6j7JcxffmXhX0vT9dEpbHRFQ,0.031,2.666,0.0127,-0.047,0.014,-0.076,-0.0036
2Ou1Hyvr08mr0pZauPvv6j55ukt6BzkPMMAoCDHAeU42,-0.141,3.674,-0.0078,-0.054,0.1716,0.059,0.0745
2Ou1Hyvr08mr0pZauPvv6j2SiS2GbZr4RzE8DI20oVwZ,0.031,2.666,0.0127,-0.047,0.014,-0.076,-0.0036
2Ou1Hyvr08mr0pZauPvv6j6mHfAXSgdFx7qguZF8etA0,0.045,-1.746,0.0083,-0.041,0.0728,-0.058,-0.0001
2Ou1Hyvr08mr0pZauPvv6j1hnSQfcuhUpNXSddxYhgOl,0.024,6.018,0.0029,-0.005,0.0047,0.137,0.1689
2Ou1Hyvr08mr0pZauPvv6j4aZWUFqNpsdy8P2EDxw9x2,0.041,3.442,0.0033,0.01,0.0023,0.087,0.0861
0yMKnrafrRbDNYX52PZEAU3JhipOnlSCkbSb5vBZmMFt,-0.289,-9.141,-0.0157,0.125,-0.0004,0.224,0.4359
0yMKnrafrRbDNYX52PZEAU4nF4IfFmuxT2jEWCON8cML,0.026,2.335,0.0214,-0.078,0.1516,-0.004,-0.0073
0yMKnrafrRbDNYX52PZEAU5eMwOx4ODB2inVuVViTQas,-0.11,0.052,-0.0016,0.115,-0.0003,0.306,0.0734
0yMKnrafrRbDNYX52PZEAU56Kt782h7xUG7szakQZP8b,-0.042,9.925,0.0392,-0.042,0.1076,-0.118,0.0062
0yMKnrafrRbDNYX52PZEAU1vsihRF4nUuXFMPmrDXRsP,0.054,3.286,0.0086,-0.009,0.0001,0.204,0.0228
0yMKnrafrRbDNYX52PZEAU5JMABxM2PIV8EEuGb9gCrt,0.047,-0.006,0.0048,-0.07,0.0126,-0.03,0.1049
0yMKnrafrRbDNYX52PZEAU5DA6lglzZ6XYoEPcj2fHyA,0.07,2.2,0.0166,-0.06,0.01,0.146,0.1019
0yMKnrafrRbDNYX52PZEAU6w09cq6McnRPhPVOXorlrz,0.068,11.509,0.0726,-0.087,0.0206,-0.139,-0.0075
0yMKnrafrRbDNYX52PZEAU2RsNXbHgCHtZ5MvHy4qu3F,0.064,5.673,0.0399,-0.07,0.017,-0.028,-0.0082
0yMKnrafrRbDNYX52PZEAU0f2iSYVr1DRezn80AskTEt,0.064,5.673,0.04,-0.07,0.017,-0.03,-0.0082
0yMKnrafrRbDNYX52PZEAU5xqbENV3uc1kt8hJlCu4qs,0.006,3.179,0.0135,-0.041,0.1206,0.01,-0.0087
0yMKnrafrRbDNYX52PZEAU6PXEBUb0f1Lj3CrtZeYxvS,-0.079,3.132,0.0094,-0.02,0.0,0.064,0.001
0yMKnrafrRbDNYX52PZEAU3wzjSadGnkXRoXVfStZ0x1,0.033,2.253,0.0069,-0.01,0.001,0.269,-0.0079
0yMKnrafrRbDNYX52PZEAU6j4MNXfE06IzDruoED6Hus,-0.048,4.941,0.0024,-0.05,0.0582,-0.135,0.0034
0yMKnrafrRbDNYX52PZEAU1YHzA597PMlcRDp7e44c5P,0.019,5.777,0.0121,-0.002,0.0043,0.091,0.1649
0yMKnrafrRbDNYX52PZEAU7jef5SevykjOkPSYgPC4ch,0.07,3.549,0.0187,-0.042,0.0021,0.114,0.0671
0yMKnrafrRbDNYX52PZEAU5LhIJ9zT3DL8bJyBkyixqR,-0.008,0.54,-0.0107,-0.093,0.1627,0.297,0.064
0yMKnrafrRbDNYX52PZEAU5K0f5htDKAyv0uHoDxMeQd,0.046,-1.311,0.0089,-0.041,0.08,-0.063,-0.0006
0yMKnrafrRbDNYX52PZEAU1bPR7ai6gkdhuP3wLjWaK5,0.047,-0.006,0.0048,-0.07,0.0126,-0.03,0.1049
0yMKnrafrRbDNYX52PZEAU5rl7CJqMoFMfgvTcuANfnF,-0.034,4.394,-0.0043,0.009,0.0134,0.352,0.2119
0yMKnrafrRbDNYX52PZEAU3k7ji5WECpl6cPNxGjqMDa,0.041,3.442,0.0033,0.01,0.0023,0.087,0.0861
0yMKnrafrRbDNYX52PZEAU49iMLVgaIWLsQHnmW6Skqv,0.068,11.509,0.0726,-0.087,0.0206,-0.139,-0.0075
0yMKnrafrRbDNYX52PZEAU2xxAudG12yZT8vd7acFOHo,0.032,1.109,-0.0045,-0.016,0.021,0.197,0.0674
0yMKnrafrRbDNYX52PZEAU0RnAtgeDmjhBo4pKE7U90W,0.072,-0.904,0.04,0.055,0.0168,0.234,0.034
0yMKnrafrRbDNYX52PZEAU1pyS8NCToQ7izZOcGOU747,-0.034,4.394,-0.0043,0.009,0.0134,0.352,0.2119
0yMKnrafrRbDNYX52PZEAU6arp2pPsV0gWV0tqx2Hy56,-0.322,-3.305,-0.0035,0.087,-0.0003,0.249,0.5499
0yMKnrafrRbDNYX52PZEAU7JcxffmXhX0vT9dEpbHRFQ,0.031,2.666,0.0127,-0.047,0.014,-0.076,-0.0036
0yMKnrafrRbDNYX52PZEAU55ukt6BzkPMMAoCDHAeU42,-0.141,3.674,-0.0078,-0.054,0.1716,0.059,0.0745
0yMKnrafrRbDNYX52PZEAU2SiS2GbZr4RzE8DI20oVwZ,0.031,2.666,0.0127,-0.047,0.014,-0.076,-0.0036
0yMKnrafrRbDNYX52PZEAU6mHfAXSgdFx7qguZF8etA0,0.045,-1.746,0.0083,-0.041,0.0728,-0.058,-0.0001
0yMKnrafrRbDNYX52PZEAU1hnSQfcuhUpNXSddxYhgOl,0.024,6.018,0.0029,-0.005,0.0047,0.137,0.1689
0yMKnrafrRbDNYX52PZEAU4aZWUFqNpsdy8P2EDxw9x2,0.041,3.442,0.0033,0.01,0.0023,0.087,0.0861
62HKzsgCNrGnQSgE8L39jL3BrlK0nY8zwJrvlBjRWByb,-0.18,-86.462,-0.0037,0.211,0.0185,0.197,0.434
3iOPQrrQaPruAvQv4e1Lwb0gcYKDHrBRKKtbWCp4CMI8,0.308,-4.621,-0.0013,0.029,0.0059,-0.11,0.148
3iOPQrrQaPruAvQv4e1Lwb065b2gR61V4K8oSNPrWerA,-0.111,0.976,-0.0146,0.065,0.0008,0.064,0.56
3iOPQrrQaPruAvQv4e1Lwb68UuRHI7HeiZl8DJMRlQ0W,0.004,-3.371,-0.0071,0.143,-1e-08,0.114,0.457
3iOPQrrQaPruAvQv4e1Lwb5mLuJAHL1Rm9PD1WNje6te,0.284,0.096,-0.0027,0.004,0.02,-0.155,-0.1774
3iOPQrrQaPruAvQv4e1Lwb4f1YLiScq8A7gd2RBNlg0Y,0.381,-5.581,0.0002,-0.015,0.0006,0.046,0.008
3iOPQrrQaPruAvQv4e1Lwb5SaoqlfoP6hC8DTLDk0Dtj,-0.029,-3.349,-0.0265,0.007,3.3e-07,-0.114,0.541
3iOPQrrQaPruAvQv4e1Lwb6IKUOm9ALn26JReL5Qi6y0,0.091,-19.868,-0.0172,-0.102,-2.83e-06,0.081,0.506
3iOPQrrQaPruAvQv4e1Lwb0yFrVmDyHn6GaMjySrzDuW,0.08,-3.06,-0.018,0.009,0.0294,-0.115,-0.1529
3iOPQrrQaPruAvQv4e1Lwb1AhjBqVuQJKJyh0fQukByC,0.09,1.369,-0.0101,0.013,0.0,-0.088,-0.037
3iOPQrrQaPruAvQv4e1Lwb1Pf7Ai8zDZSJJyuMFBrrGu,0.092,-5.907,-0.0236,0.08,0.0052,-0.107,-0.1271
3iOPQrrQaPruAvQv4e1Lwb2OZJOm3K13k5VNkvjJzYOH,-0.256,-2.672,-0.0196,0.033,0.0,-0.055,0.706
3iOPQrrQaPruAvQv4e1Lwb2Arv2hjkFO6nwQIiSP6uot,-0.256,-2.672,-0.0196,0.033,0.0,-0.055,0.706
76olnHGcqOrqUklnUgmCkp0gcYKDHrBRKKtbWCp4CMI8,0.343,-4.897,-0.0007,-0.064,-0.0107,-0.056,-0.119
76olnHGcqOrqUklnUgmCkp065b2gR61V4K8oSNPrWerA,-0.076,0.7,-0.014,-0.028,-0.0158,0.118,0.293
76olnHGcqOrqUklnUgmCkp68UuRHI7HeiZl8DJMRlQ0W,0.039,-3.647,-0.0065,0.05,-0.0166,0.168,0.19
76olnHGcqOrqUklnUgmCkp5mLuJAHL1Rm9PD1WNje6te,0.319,-0.18,-0.0021,-0.089,0.0034,-0.101,-0.4444
76olnHGcqOrqUklnUgmCkp4f1YLiScq8A7gd2RBNlg0Y,0.416,-5.857,0.0008,-0.108,-0.016,0.1,-0.259
76olnHGcqOrqUklnUgmCkp5SaoqlfoP6hC8DTLDk0Dtj,0.006,-3.625,-0.0259,-0.086,-0.0166,-0.06,0.274
76olnHGcqOrqUklnUgmCkp6IKUOm9ALn26JReL5Qi6y0,0.126,-20.144,-0.0166,-0.195,-0.0166,0.135,0.239
76olnHGcqOrqUklnUgmCkp0yFrVmDyHn6GaMjySrzDuW,0.115,-3.336,-0.0174,-0.084,0.0128,-0.061,-0.4199
76olnHGcqOrqUklnUgmCkp1AhjBqVuQJKJyh0fQukByC,0.125,1.093,-0.0095,-0.08,-0.0166,-0.034,-0.304
76olnHGcqOrqUklnUgmCkp1Pf7Ai8zDZSJJyuMFBrrGu,0.127,-6.183,-0.023,-0.013,-0.0114,-0.053,-0.3941
76olnHGcqOrqUklnUgmCkp2OZJOm3K13k5VNkvjJzYOH,-0.221,-2.948,-0.019,-0.06,-0.0166,-0.001,0.439
76olnHGcqOrqUklnUgmCkp2Arv2hjkFO6nwQIiSP6uot,-0.221,-2.948,-0.019,-0.06,-0.0166,-0.001,0.439
1UaizcAeBavxYqt1Poh9MI0gcYKDHrBRKKtbWCp4CMI8,0.343,-4.897,-0.0007,-0.064,-0.0107,-0.056,-0.119
1UaizcAeBavxYqt1Poh9MI065b2gR61V4K8oSNPrWerA,-0.076,0.7,-0.014,-0.028,-0.0158,0.118,0.293
1UaizcAeBavxYqt1Poh9MI68UuRHI7HeiZl8DJMRlQ0W,0.039,-3.647,-0.0065,0.05,-0.0166,0.168,0.19
1UaizcAeBavxYqt1Poh9MI5mLuJAHL1Rm9PD1WNje6te,0.319,-0.18,-0.0021,-0.089,0.0034,-0.101,-0.4444
1UaizcAeBavxYqt1Poh9MI4f1YLiScq8A7gd2RBNlg0Y,0.416,-5.857,0.0008,-0.108,-0.016,0.1,-0.259
1UaizcAeBavxYqt1Poh9MI5SaoqlfoP6hC8DTLDk0Dtj,0.006,-3.625,-0.0259,-0.086,-0.0166,-0.06,0.274
1UaizcAeBavxYqt1Poh9MI6IKUOm9ALn26JReL5Qi6y0,0.126,-20.144,-0.0166,-0.195,-0.0166,0.135,0.239
1UaizcAeBavxYqt1Poh9MI0yFrVmDyHn6GaMjySrzDuW,0.115,-3.336,-0.0174,-0.084,0.0128,-0.061,-0.4199
1UaizcAeBavxYqt1Poh9MI1AhjBqVuQJKJyh0fQukByC,0.125,1.093,-0.0095,-0.08,-0.0166,-0.034,-0.304
1UaizcAeBavxYqt1Poh9MI1Pf7Ai8zDZSJJyuMFBrrGu,0.127,-6.183,-0.023,-0.013,-0.0114,-0.053,-0.3941
1UaizcAeBavxYqt1Poh9MI2OZJOm3K13k5VNkvjJzYOH,-0.221,-2.948,-0.019,-0.06,-0.0166,-0.001,0.439
1UaizcAeBavxYqt1Poh9MI2Arv2hjkFO6nwQIiSP6uot,-0.221,-2.948,-0.019,-0.06,-0.0166,-0.001,0.439
2to5Q6AUvHgwDY00vpyn3R7raNxY6pJIlrwmv5ogVDR2,-0.13,0.819,0.0028,0.059,0.203,0.021,0.316
6SQscj5MlJaNfQOr201VGF3EszuLxkBrOsMOhLWFwa8J,0.097,10.676,-0.0393,-0.169,-0.0103,-0.23,-0.7349
2E8AVQcuYSlXm12g112Kef7wsK8rdtPbNEOgpu7fcflG,-0.214,1.499,0.0232,-0.126,-0.0001,-0.114,-0.075
64PN8dtCRX1tjByf6yfe2X7wsK8rdtPbNEOgpu7fcflG,-0.145,0.186,0.0119,0.015,4.08e-06,-0.006,-0.034
3onRM66rf30wz79QKTGOtq4vNEJ7F8vHB9SlqCMM18Mz,-0.03,32.325,-0.0127,-0.074,0.153,-0.042,0.07
0BYsD1Nu1E55WYg2sLmEMk4vNEJ7F8vHB9SlqCMM18Mz,-0.112,45.249,-0.0284,-0.014,0.238,-0.045,0.504
3WmN0R4loh6ft6B2guDyat4q4ZaIe0DQag5YCTvdA0PB,-0.003,-1.742,-0.0037,-0.038,-0.3563,-0.081,0.194
3WmN0R4loh6ft6B2guDyat1cIqJvhcObCVFINGlsroTN,-0.023,-8.192,-0.0049,0.002,-0.3267,-0.091,0.169
0jvSq31RZYj2rXWvjOJV904q4ZaIe0DQag5YCTvdA0PB,-0.003,27.09,-0.0013,0.128,-0.0008,0.111,0.248
0jvSq31RZYj2rXWvjOJV901cIqJvhcObCVFINGlsroTN,-0.023,20.64,-0.0025,0.168,0.0288,0.101,0.223
3WY0l1klyyhpPw4MDosyRH6Nn74LbI9LzxgHci3rDQ6w,-0.03,19.972,0.0089,-0.169,-0.1442,-0.12,0.225
2JQ5nkcxB6fipBIX0eAzGU6Nn74LbI9LzxgHci3rDQ6w,0.002,19.976,0.008,-0.17,-0.1382,-0.084,0.212
1WJBZ1imWH0htikPnrl6bQ4oYwQPyB8Z14x6OoToRyVq,0.127,-1.162,0.0162,-0.207,0.0375,-0.095,-0.5267
1WJBZ1imWH0htikPnrl6bQ0G7SSXSRuybT7zsN84OGJD,-0.005,6.021,0.0083,-0.068,0.0066,0.138,-0.4624
1WJBZ1imWH0htikPnrl6bQ4Of7OZ4ZSLZR0nGprYDSFF,-0.032,-13.442,0.0005,-0.168,0.0195,-0.023,-0.147
1WJBZ1imWH0htikPnrl6bQ4W9xm5JIqM0IaTjvZIKxIW,0.101,-0.758,0.0069,-0.084,0.0229,0.218,-0.285
1WJBZ1imWH0htikPnrl6bQ1wsWCi3LJBsfSpdp1phoNJ,0.082,-8.617,0.0052,-0.193,0.0179,0.01,-0.002
4woOgga4VlB4igYS9jhaTp4LfeL23uCVVHRI8W3bAlWk,0.198,8.0,0.0081,-0.059,-0.1987,-0.009,-0.3105
4woOgga4VlB4igYS9jhaTp4BWo0W6mgYA0rGEhYGGTtW,0.266,10.183,0.0184,-0.078,-0.1991,0.112,-0.3237
4woOgga4VlB4igYS9jhaTp239WkFrhwNJ9czS1CRyXl9,0.146,9.384,0.0226,-0.081,-0.015,0.252,0.155
4woOgga4VlB4igYS9jhaTp0R9AXI8FJWFpnUzIQsVlJk,0.184,-0.901,0.0038,-0.082,-0.065,0.169,0.006
2YuZ0tk2sTmoiO3nqpHVLm4ozpZLA4wWpowGqRoo4N4V,0.109,-1.467,0.0357,-0.004,0.0011,0.021,-0.0684
2YuZ0tk2sTmoiO3nqpHVLm1b8EFI0j4bLuC5SvzutvF0,0.147,-7.969,0.0273,-0.005,-0.0002,-0.167,0.0189
2YuZ0tk2sTmoiO3nqpHVLm0UFJWlPymIiEYnAZMlzbcZ,0.068,-1.74,0.0175,0.063,-0.0002,-0.053,-0.011
2YuZ0tk2sTmoiO3nqpHVLm3VhC21z8rZa6lse3b2XSa9,0.112,-1.949,0.0492,0.005,-0.0002,-0.12,-0.0604
2YuZ0tk2sTmoiO3nqpHVLm1IP51lJ7M1fxWCg8iQhf00,0.111,2.149,0.0053,0.08,0.0006,0.072,0.3379
2YuZ0tk2sTmoiO3nqpHVLm7nmJOIsqF0zc9N1OivOMtr,-0.164,-5.14,0.0227,-0.022,-0.0002,-0.228,0.5729
